u,g,r,i,z,redshift
19.87622,18.34953,17.34742,16.88286,16.55259,0.14434800468749998
17.68299,16.34216,15.796270000000002,15.50809,15.28203,0.04689927625
20.13749,18.38589,17.47618,17.08005,16.77186,0.11205408452020202
18.97328,17.30582,16.45564,16.06202,15.74216,0.08177228144161394
19.50916,17.872120000000006,17.05284,16.60377,16.30467,0.09185052278769062
18.18484,17.07276,16.66058,16.48023,16.355529999999998,0.040148439999999994
19.59986,17.95814,17.09693,16.69216,16.37606,0.09508106295375343
19.37094,17.75165,16.8701,16.43906,16.10678,0.09927996241392496
19.70372,17.9151,17.037,16.621760000000002,16.29247,0.09471255749007157
20.28944,18.554170000000006,17.621779999999994,17.18429,16.8162,0.11929619246108059
21.34698,18.81474,17.343429999999998,16.81479,16.46641,0.21871071
20.06501,18.05732,17.02966,16.56455,16.176579999999998,0.12484930563988095
20.10839,18.07026,17.19221,16.76839,16.45,0.09250064750634059
20.39903,18.57811,17.72168,17.33875,16.98856,0.11552832818269229
18.87061,17.70964,17.22406,16.93706,16.75,0.05696631777777779
18.27644,17.09125,16.51521,16.15498,15.92999,0.0611154894
20.89038,19.09625,17.71999,17.23135,16.95203,0.1934942566666667
20.15125,18.18798,17.15815,16.72813,16.37033,0.11819792952503501
20.38548,18.50535,17.46837,17.00941,16.65462,0.1504649733974359
20.30077,18.55581,17.597579999999994,17.16025,16.85533,0.12683131627060443
20.2209,18.31796,17.12661,16.62803,16.283720000000002,0.1446581392113095
19.06421,17.30892,16.30487,15.9085,15.54439,0.09045032342063493
20.79695,18.9867,17.57592,17.05285,16.70917,0.20148536250000001
20.47463,18.33653,17.137539999999998,16.65824,16.289179999999998,0.13393909754464284
19.44922,17.54397,16.59368,16.165370000000006,15.81669,0.08610592732070707
20.97197,18.91346,17.68447,17.18884,16.83987,0.1877035323809524
18.9893,17.84412,17.36463,17.04467,16.877470000000002,0.0752517710289855
21.54171,19.09818,17.76119,17.26162,16.86291,0.20707865
19.27214,17.56673,16.63017,16.223470000000002,15.89652,0.0906142151453824
20.506870000000006,18.62949,17.6172,17.16763,16.837870000000002,0.13705509718864467
20.32099,18.41884,17.43357,17.01334,16.65142,0.11594287123015874
20.026020000000006,18.26528,17.18411,16.72612,16.35501,0.1390901901123366
19.62405,17.76349,16.747770000000006,16.29854,15.908179999999998,0.1195294831047619
20.82628,18.58782,17.24115,16.731370000000002,16.419710000000002,0.17364445333333334
19.78229,18.50201,17.58222,17.10605,16.75245,0.14780002961538463
24.42395,19.07131,17.79721,17.28185,16.9768,0.18202893333333334
19.3909,17.827360000000006,16.92166,16.454320000000006,16.09019,0.10041279273656126
20.53124,18.58304,17.529770000000006,17.09029,16.76584,0.13294221939560438
18.47225,16.836470000000002,16.0387,15.63229,15.26486,0.0610812879
19.89768,18.00646,17.147170000000006,16.74426,16.44572,0.09696233852948874
19.33586,17.69932,16.85163,16.45127,16.13805,0.0902113696361472
19.64501,17.94077,17.14873,16.793120000000002,16.491789999999998,0.08694056028708677
18.6389,17.254170000000002,16.68011,16.38606,16.15696,0.08071931907142857
17.58537,16.37669,15.93339,15.664179999999998,15.5023,0.03872862083333333
19.41467,17.68411,16.878870000000006,16.48774,16.19412,0.08175156987424242
21.36731,18.96589,17.66285,17.17075,16.78187,0.20159964000000002
19.61275,18.31387,17.64865,17.30622,17.03902,0.1044104846904762
19.34209,18.024,17.399,17.00311,16.742820000000002,0.08216147575928853
20.10826,18.60443,17.554660000000002,17.07432,16.75232,0.14931862418269232
19.6428,18.24513,17.36957,16.91825,16.647579999999998,0.12454338499999999
19.52701,18.0204,17.30772,16.921770000000002,16.68,0.0761266708336554
19.25035,17.62761,16.585810000000002,16.12186,15.77156,0.09930245393109668
18.41751,17.05209,16.33972,15.924320000000002,15.65499,0.0683560884
20.09144,18.08515,17.07431,16.59188,16.192520000000002,0.12455790097321426
18.44147,16.72983,15.81355,15.31011,14.91955,0.06301030006666666
19.14597,17.91776,17.384829999999994,17.063270000000006,16.85098,0.07772499557444004
19.0097,17.23854,16.40995,15.98568,15.68188,0.08194529525113774
19.75631,17.77594,16.80451,16.32154,15.92861,0.1030980479195767
19.10864,17.88195,17.17344,16.67462,16.34933,0.10680851298620475
19.16581,17.93093,17.4964,17.2461,17.187520000000006,0.07061426999999999
20.08244,18.08751,16.77893,16.28589,15.92884,0.16012512611111113
22.57525,19.80521,15.96429,17.90675,17.44538,0.20523232
20.39964,18.67574,17.68982,17.28507,16.98452,0.12895415068452382
20.44734,18.2885,17.27254,16.85451,16.48499,0.12169424121490069
19.77398,18.23463,17.25645,16.74203,16.437089999999998,0.12150375413194443
19.200470000000006,17.46331,16.75151,16.39602,16.11598,0.07948747311507938
18.38179,17.40558,17.02717,16.76964,16.550729999999998,0.043748195000000004
20.8572,18.96439,17.845370000000006,17.41538,17.10574,0.14939152428571428
19.263820000000006,17.43072,16.5453,16.106360000000002,15.78582,0.08823593911507936
19.25153,18.11363,17.61346,17.38598,17.28569,0.079407702
19.72719,18.5095,17.7902,17.363020000000002,17.142689999999998,0.12968545533333334
18.91907,17.595779999999994,17.12306,16.85172,16.679170000000006,0.061487245476190465
17.82728,16.76067,16.39254,16.15869,15.98168,0.04929302000000001
18.02877,16.42699,15.670379999999998,15.24408,14.930079999999998,0.04857074583333333
20.08262,18.14721,17.03671,16.53131,16.166179999999994,0.1457189373065476
21.08347,19.16894,17.83829,17.33483,16.96584,0.197322075
18.61129,16.76533,15.89126,15.45315,15.1312,0.06522050756666667
19.00091,17.972929999999995,17.60601,17.33834,17.208470000000002,0.08508932699999999
20.262,18.41925,17.3801,16.93313,16.51098,0.1292545569993895
19.66854,18.30539,17.56739,17.153370000000002,16.845670000000002,0.10816510625
19.55871,18.03022,17.11761,16.61928,16.279420000000002,0.10665455298505291
18.58348,16.65166,15.75154,15.33499,15.03197,0.0664498029
20.09311,18.03643,17.0089,16.58249,16.20276,0.12679130563988095
20.55771,18.57898,17.49304,16.985329999999998,16.522170000000006,0.1579300150641026
20.08364,18.02629,16.97775,16.51442,16.10551,0.12492514959226189
19.45169,17.46988,16.523770000000006,16.103070000000002,15.733670000000002,0.07684464822222223
18.8806,17.56869,16.96855,16.66648,16.43674,0.07286168714285715
19.15301,17.65881,16.82477,16.394820000000006,16.10765,0.08334962611291485
20.090770000000006,18.27831,17.47524,17.04005,16.728939999999998,0.08216944055555556
20.80136,18.86951,17.49971,17.002779999999998,16.64406,0.1966495225
20.68693,18.56086,17.602510000000006,17.10441,16.72356,0.12197269689560439
20.57913,18.8075,17.55005,17.05334,16.703,0.19422242249999996
19.63654,18.04232,16.9731,16.51618,16.17334,0.11333769815767196
19.99381,18.38785,17.4027,16.97877,16.6132,0.11054232285353535
18.6366,16.698179999999994,15.81022,15.38816,15.04174,0.07386063423333333
15.973729999999998,13.971379999999998,13.06841,12.62976,12.28975,0.026409753999999997
19.17059,18.11854,17.4243,17.004379999999998,16.78666,0.1276079807497647
20.43766,18.55954,17.612170000000006,17.18821,16.86059,0.1304482968956044
20.05604,18.50311,17.65077,17.268710000000002,16.91327,0.13197956372847985
20.93822,18.91143,17.69831,17.19377,16.80721,0.18075449666666665
19.244,17.899820000000005,17.245070000000002,16.89935,16.67896,0.10194717625928854
20.97425,19.16192,17.787110000000006,17.2659,16.83445,0.20501303166666665
18.65261,16.81456,15.88881,15.46809,15.139,0.07123147756666666
19.07837,18.09707,17.79564,17.56706,17.39704,0.051159750000000004
20.20557,18.43321,17.50764,17.09207,16.75171,0.1088811650854701
18.64701,16.60974,15.655870000000002,15.24589,14.90718,0.07336451673333333
21.02362,19.14285,17.684160000000006,17.12431,16.77751,0.236508975
21.5097,19.21615,17.72264,17.199189999999998,16.82633,0.24763219999999997
18.39371,17.095589999999998,16.41713,16.05774,15.82076,0.0648315184
19.794970000000006,18.38903,17.29774,16.78916,16.440170000000002,0.16869098333333332
20.68433,18.76369,17.727870000000006,17.2256,16.78641,0.13929030515151514
20.53724,18.63668,17.64819,17.21694,16.90035,0.126694062506105
17.73848,16.49908,15.956029999999998,15.60026,15.36114,0.051296062499999996
19.80558,18.18657,17.26476,16.780279999999998,16.45603,0.11868522413194442
17.998179999999994,16.59316,15.98403,15.618520000000002,15.37738,0.051776925833333334
19.74417,18.16314,17.40287,17.0638,16.759079999999994,0.10211498666666667
19.67492,18.40845,17.79887,17.46346,17.248739999999998,0.09540621733333332
20.48422,18.50797,17.339570000000002,16.887220000000006,16.501379999999994,0.16859544166666668
20.55622,18.72116,17.647579999999994,17.194020000000002,16.837870000000002,0.1570999857142857
18.47287,17.06377,16.35645,15.9562,15.67522,0.0659183054
18.75254,17.42393,16.66067,16.17867,16.02425,0.07605265122619048
17.97743,16.77423,16.24129,15.9427,15.77976,0.06058237000000001
19.47304,17.45576,16.45646,15.986720000000002,15.60684,0.08911186822222222
19.63115,17.84506,16.85635,16.44057,16.06829,0.10855766236402116
20.62865,18.67244,17.65964,17.21605,16.8801,0.1329265908394383
19.12622,17.95759,17.4616,17.12933,16.940089999999998,0.0664142520289855
19.41349,17.82121,16.93279,16.45485,16.128079999999994,0.10565478051433903
19.3029,18.06929,17.37288,16.941670000000002,16.67626,0.07903100505928853
20.41362,18.56579,17.394470000000002,16.86438,16.4902,0.15192785250000002
18.72388,16.84789,15.94042,15.530220000000002,15.20147,0.06543214895128205
19.04762,17.17809,16.30826,15.92706,15.58809,0.0797821667987568
20.40718,18.49569,17.32984,16.85791,16.47395,0.1600952292857143
19.54556,17.960739999999994,17.29788,16.89291,16.64676,0.09727940166698873
19.49093,18.42142,17.611439999999995,17.20535,16.95195,0.1581830083333333
19.47141,18.29928,17.43228,17.03715,16.80856,0.12906861485714285
20.79248,18.58483,17.34809,16.83748,16.46367,0.1664795533333333
18.84406,16.82672,15.90328,15.43073,15.07773,0.07826338201111112
20.29804,18.51641,17.435670000000002,16.9537,16.62552,0.15309796083333332
20.01738,18.34994,17.54711,17.168210000000002,16.8097,0.0961090474090909
18.24239,16.98179,16.52559,16.21641,15.98427,0.046947300000000004
17.54436,16.36945,15.912020000000002,15.623079999999998,15.43575,0.03571706083333333
19.11857,17.67485,16.85793,16.43688,16.12736,0.09293580308261185
20.42951,18.55005,17.386470000000006,16.900270000000006,16.53554,0.1541126025
19.23422,17.38414,16.32493,15.833520000000002,15.4207,0.08904074689285715
20.13615,18.28406,17.3651,16.948420000000002,16.62322,0.11128944965811964
19.86064,18.19908,17.386670000000002,16.96721,16.62227,0.1002643611111111
19.68256,18.22621,17.28087,16.84421,16.56683,0.13962338869047616
18.0669,16.1894,15.31332,14.91481,14.58063,0.058083340000000004
18.81168,16.877110000000002,15.92266,15.47774,15.11742,0.0794913820111111
19.43319,18.23845,17.479329999999994,16.9311,16.67672,0.12398217605279505
19.51953,18.141,17.28194,16.857979999999998,16.54073,0.11486309999079825
20.62259,18.81616,17.51988,17.03983,16.64911,0.18949810583333332
21.061120000000006,19.02236,17.762439999999994,17.29645,16.93711,0.1817172
21.0131,18.95849,17.52265,16.98734,16.61482,0.21629376000000003
21.44864,18.89904,17.56952,17.01758,16.63758,0.20934509333333334
19.02585,17.77693,17.20939,16.879260000000002,16.65646,0.07856489788519466
18.94357,17.25614,16.42097,16.00733,15.67916,0.0809980181082806
20.26303,18.29303,17.00386,16.50381,16.21206,0.16678610635416666
19.33273,18.05399,17.441029999999998,17.10379,16.85175,0.0777702690289855
20.82544,18.84307,17.68153,17.19329,16.827820000000006,0.17161142348484848
19.82486,17.85725,16.806279999999994,16.382479999999994,16.08769,0.10776126236402114
18.88665,17.79535,17.411379999999998,17.13375,16.93844,0.056182836028985494
19.64791,17.791220000000006,16.96245,16.53837,16.24648,0.09154228249007158
18.85974,17.50241,16.881610000000002,16.50714,16.27853,0.07589595053571428
20.47013,18.27925,17.315720000000002,16.87255,16.52477,0.12958368288156735
18.83578,17.723110000000005,17.11917,16.78131,16.59253,0.07523773
19.81236,17.96521,17.18907,16.84552,16.6601,0.08692746028708677
20.52383,18.46865,17.54845,17.11845,16.7783,0.10232446237179489
20.22696,18.48273,17.10633,16.57803,16.18722,0.20017558666666666
21.08913,18.69533,17.395129999999998,16.899829999999998,16.55234,0.18748839333333334
19.36528,17.26799,16.19216,15.70916,15.30115,0.10594463539285717
16.76837,14.90001,14.00555,13.60472,13.30646,0.026102844000000004
20.72293,18.8564,17.64338,17.16658,16.77925,0.18978037738095238
21.27542,18.70811,17.24774,16.70491,16.33747,0.21126611
19.62335,18.12658,17.515420000000002,17.06869,16.92845,0.08354902898550724
20.68136,18.79305,17.748520000000006,17.289920000000002,16.95666,0.14198359848484848
20.443620000000006,18.32728,17.319329999999994,16.90534,16.54478,0.11406848165811964
19.36243,18.37228,17.80978,17.47777,17.26856,0.104811045
20.63541,18.61797,17.541420000000002,17.033379999999998,16.63021,0.14799220713369962
18.99468,17.80255,17.352320000000002,17.02812,16.87172,0.0724834310289855
19.43024,18.27155,17.64263,17.27561,17.00959,0.1037761954099379
18.63683,17.05736,16.29335,15.91545,15.6491,0.06017308621318681
21.25251,19.08875,17.7615,17.22485,16.82293,0.2006296
19.84135,18.57067,17.88203,17.45598,17.20425,0.11527377566666666
20.28977,18.4709,17.59906,17.19449,16.906270000000006,0.0968569168717949
20.79483,18.43685,17.157020000000006,16.66681,16.32958,0.1577663516666667
19.17355,17.389979999999998,16.439320000000002,15.920320000000002,15.46896,0.07799719672619047
19.59593,18.23777,17.78612,17.54713,17.18029,0.066831173
20.50178,18.63777,17.6838,17.25741,16.93317,0.12722172650610497
20.00359,18.54399,17.60681,17.18231,16.835720000000002,0.14691905183150183
19.11794,17.63818,16.89996,16.50047,16.174220000000002,0.0859573047492785
18.98267,17.48805,16.77212,16.37697,16.10126,0.07709461750541127
18.90448,17.0603,16.144479999999998,15.71829,15.3913,0.06820721637191697
18.91005,17.53327,16.94549,16.59358,16.33456,0.07864283994588746
20.26488,18.544320000000006,17.64142,17.11477,16.72362,0.11418907460393772
20.7241,18.71077,17.56237,17.09374,16.72605,0.1597703971031746
20.38019,18.52806,17.494,17.00671,16.681070000000002,0.13836121506410254
19.29516,17.62702,16.8054,16.42509,16.09679,0.08288252985836941
19.98859,18.42204,17.45777,16.99185,16.68154,0.12686344853785106
18.93947,17.52565,16.75711,16.32036,16.0612,0.07781241750541126
18.56999,16.9714,16.14397,15.68424,15.37742,0.0775509979
20.7294,18.70665,17.66143,17.20815,16.83596,0.1354144626984127
19.68764,17.94199,16.80871,16.31255,15.96923,0.11168177069735448
18.46578,17.3279,16.92709,16.67266,16.50473,0.05048120749999999
20.06545,18.19163,17.331220000000002,16.92845,16.64283,0.09668198388888888
19.54794,17.66304,16.77534,16.38352,16.07235,0.0887736118118326
17.48326,16.022920000000006,15.44466,15.11054,14.92593,0.046853758749999995
20.35464,18.55132,17.556720000000002,17.14351,16.78616,0.12316650460393774
20.81216,18.73927,17.81436,17.29506,16.937620000000006,0.11861455166666665
18.35919,16.44124,15.51132,15.08072,14.72953,0.07313043606666667
20.24249,18.2607,17.33207,16.93375,16.60126,0.09939167054700856
19.09637,17.817999999999994,17.18756,16.75965,16.58045,0.10063941465287143
21.19889,18.48929,17.585810000000002,17.108179999999994,16.74336,0.12272499764957265
17.05234,15.49439,14.80746,14.43926,14.171729999999998,0.033329474166666664
19.9276,18.02466,17.08894,16.65469,16.332320000000006,0.1010056571961554
19.4828,18.13646,17.5562,17.123929999999998,16.889210000000002,0.08830289545496894
19.69469,18.34832,17.66678,17.21924,16.96323,0.11300820358333334
18.7107,17.58072,17.208389999999998,16.94345,16.828039999999998,0.06243761319444445
21.23287,19.38936,17.82102,17.25285,16.9036,0.2298441
20.14728,18.34811,17.41714,17.01519,16.69245,0.10379817985353534
18.90185,17.36864,16.51224,16.04672,15.66319,0.07191965939033189
19.15446,17.31754,16.3754,15.906820000000002,15.564229999999998,0.06590358853174602
19.32824,18.30397,17.563129999999994,17.15523,16.91403,0.1363302281904762
19.90879,17.85051,16.81521,16.390179999999994,16.01657,0.12077258783068781
18.09389,16.74705,16.27092,16.0179,15.84351,0.04486546300000001
19.61339,17.64893,16.69365,16.28817,15.94029,0.11539262493506493
19.93909,18.53226,17.68289,17.25069,16.97055,0.1330923882124542
19.97864,18.09659,17.11135,16.69191,16.33551,0.11157964902839941
20.95886,18.92975,17.66751,17.15767,16.77027,0.1877035323809524
19.39754,17.67926,16.82555,16.39934,16.03593,0.08490251009646464
19.69697,18.49649,17.725720000000006,17.30024,17.05016,0.131796502
18.97901,17.66328,16.97547,16.56097,16.31307,0.08965122506493506
19.28492,18.08146,17.55276,17.16163,16.968239999999998,0.10046200088612836
19.54668,18.24603,17.70812,17.35152,17.16093,0.07800457002380953
19.84622,18.36481,17.71811,17.3635,17.107329999999994,0.07307532433333333
19.570870000000006,18.26377,17.68617,17.291729999999998,17.10979,0.09038125502380953
17.90168,16.06457,15.2684,14.88718,14.59939,0.057499064499999995
20.88929,18.93849,17.61188,17.10675,16.74827,0.1910041382142857
19.06127,17.66538,16.95996,16.55957,16.21964,0.0943420446103896
20.21814,18.46838,17.40312,16.94172,16.57638,0.12463621533272282
20.45505,18.76377,17.49201,17.00638,16.6053,0.1813582344047619
20.90899,18.90806,17.60639,17.09401,16.71738,0.19186508821428572
20.47311,18.73661,17.74983,17.321070000000002,17.00137,0.12490586166666665
20.44473,18.68505,17.660870000000006,17.220570000000002,16.84609,0.14707549555555555
20.0081,18.10858,17.103460000000002,16.65829,16.287110000000002,0.11601007138134059
20.10183,18.59101,17.64324,17.15426,16.817529999999998,0.13938575275412085
18.96997,17.16892,16.3047,15.85967,15.531529999999998,0.08219807530525032
19.05669,17.80108,17.3773,17.12976,17.01558,0.0760594220289855
20.0544,18.007170000000006,16.92357,16.47833,16.08215,0.12561099334920633
19.14413,18.05837,17.56789,17.31944,17.094279999999998,0.0810741521904762
20.60389,18.72127,17.75459,17.269029999999994,16.877370000000006,0.11975556833333334
20.25627,18.23564,16.97871,16.48074,16.12162,0.17199695277777777
19.12132,17.86796,17.384870000000006,17.095779999999998,16.92373,0.06112220602898551
19.95588,18.22565,17.440479999999994,17.10736,16.81089,0.08595002777777777
19.228,17.94942,17.122970000000002,16.654020000000006,16.36907,0.11938701900438656
18.23221,16.84177,16.16179,15.76673,15.5004,0.056243117499999995
20.0861,18.29621,17.408160000000002,16.99615,16.68985,0.09253103694444442
18.94536,17.47314,16.79416,16.36865,16.078670000000002,0.06760178814033188
20.40654,18.65751,17.62479,17.15493,16.757270000000002,0.14505048330967643
20.45179,18.62208,17.50701,17.00299,16.61739,0.14729903713369963
20.95679,18.807170000000006,17.69277,17.24059,16.8921,0.15016464015151515
18.99013,17.729879999999994,17.09773,16.762710000000002,16.518079999999998,0.07808360141176471
19.97144,18.42983,17.57914,17.20877,16.86785,0.10931864778205129
18.37553,16.43148,15.50954,15.085779999999998,14.74392,0.07151286506666667
20.32401,18.50867,17.32947,16.877370000000006,16.55852,0.16932244999999999
19.1893,17.30894,16.39077,15.99533,15.641279999999998,0.08169345811507937
18.41582,16.560470000000002,15.66705,15.24009,14.96196,0.0581668859
18.78273,17.41767,16.64924,16.29263,16.06233,0.06977932400396826
19.78081,17.77036,16.91243,16.53045,16.18869,0.09882286177578586
21.16201,19.07298,17.72475,17.18512,16.7815,0.21007067999999998
19.05745,17.8229,17.04147,16.648410000000002,16.383860000000002,0.10767747828923506
18.90011,17.75534,17.1076,16.70908,16.43571,0.08128030866666666
19.07809,17.55526,16.79577,16.396639999999998,16.07886,0.09071033621753248
20.241670000000006,18.25727,17.15925,16.7189,16.3914,0.13535749885836834
19.4083,17.60804,16.774420000000006,16.38465,16.11376,0.08734530900555557
19.89725,18.16242,17.22961,16.73935,16.2788,0.11666768283564814
19.05923,17.5262,16.92537,16.58439,16.36175,0.07963929115800865
17.95016,16.28055,15.436179999999998,14.975370000000002,14.66973,0.05608671283333333
19.39757,18.19893,17.825689999999994,17.5386,17.39759,0.046093789999999996
18.87173,17.053639999999998,16.173070000000006,15.77535,15.45277,0.06250205172905983
18.301070000000006,17.07834,16.52664,16.18386,15.9458,0.06432683273333333
18.53048,17.401139999999998,16.81679,16.50729,16.25215,0.07019862714285714
17.834770000000006,15.87563,15.06184,14.66395,14.34936,0.054650054999999996
18.98221,17.89487,17.55237,17.317339999999998,17.17352,0.085838153
19.37273,17.455560000000002,16.510839999999998,16.05609,15.70873,0.08443313119841271
19.52924,17.69277,16.676270000000002,16.13869,15.71076,0.10487546832070707
20.23949,18.24854,17.36747,16.93261,16.59146,0.10087190054700854
19.28862,18.29004,17.84822,17.47571,17.36241,0.093336215
19.6023,18.26622,17.50432,16.99253,16.69975,0.12245160666666666
19.43041,17.80048,16.94484,16.51876,16.20964,0.09515672825943708
20.62589,18.54411,17.48854,16.91611,16.476210000000002,0.14204082673076918
19.18664,17.203960000000002,16.20501,15.71948,15.32537,0.09636976725000002
19.46496,18.31835,17.8282,17.56924,17.3609,0.07201581999999998
18.70943,17.5339,17.005570000000002,16.74631,16.530070000000002,0.07111283125
20.07541,18.03666,16.96282,16.51534,16.14384,0.12679130563988095
18.20917,16.85589,16.24055,15.90946,15.66467,0.0521020575
20.63153,18.80634,17.60006,17.080029999999994,16.6691,0.18626049749999998
19.87746,18.47697,17.81105,17.45955,17.18804,0.09621796066666666
18.783520000000006,16.86577,15.90576,15.39769,14.97563,0.07424673534444444
18.48888,16.81101,15.93305,15.41291,14.99584,0.0579516504
19.67216,18.41853,17.62225,17.24691,16.92209,0.12441815694871794
18.92637,17.61745,17.11538,16.82907,16.73537,0.05440761866666667
20.96523,19.52643,18.11002,17.47382,17.014870000000002,0.17783575000000001
17.51613,15.71003,14.86953,14.42936,14.10242,0.04386147
17.80565,15.9409,15.09476,14.6691,14.33088,0.05375916500000001
20.09838,18.70823,17.797420000000006,17.27439,16.971239999999998,0.15876274055555556
19.23677,17.24249,16.34469,15.95898,15.63906,0.08183989728174604
19.1036,17.60574,16.87539,16.4582,16.1264,0.0904180634397547
20.53774,18.51038,17.37336,16.88194,16.47877,0.15853540000000002
19.16919,17.43307,16.59323,16.20105,15.93279,0.07939389228174604
20.40666,18.56048,17.50939,16.99948,16.62122,0.1419787957051282
19.15754,17.436,16.58215,16.10105,15.744320000000002,0.07323341978174604
18.89977,17.66033,16.99161,16.6204,16.35622,0.0852987853030303
20.64984,18.53377,17.23549,16.73245,16.41951,0.17805368333333332
20.25898,18.30221,17.250420000000002,16.80947,16.43816,0.11928736273450855
18.69654,17.35341,16.68574,16.31738,16.08057,0.08341922407142857
20.21165,18.45924,17.550279999999994,17.12557,16.79854,0.10094720897435898
20.45307,18.54601,17.46552,16.92904,16.54513,0.1445541983974359
20.41593,18.42531,17.28816,16.830920000000006,16.46285,0.14119205005494506
18.80078,16.94526,16.08313,15.67762,15.32974,0.07285307422905982
19.13745,17.80601,17.385379999999998,17.06781,16.92192,0.07585131057444004
20.66615,18.58828,17.535970000000002,17.04644,16.6554,0.1429174882051282
19.97001,18.02654,16.91389,16.43198,16.053539999999998,0.12587147934920634
20.33142,18.26998,17.283720000000002,16.86316,16.51434,0.11690160538156735
17.21211,16.06005,15.51967,15.24023,15.01274,0.027857628750000002
18.69543,17.485329999999998,16.97455,16.63084,16.40854,0.07598117125
18.24955,16.80941,16.21027,15.85029,15.60064,0.060427917500000004
20.09054,18.28291,17.3102,16.84314,16.47115,0.11863234671490071
17.76664,16.236629999999998,15.26559,14.78113,14.36592,0.04876131533333333
19.21358,17.91289,17.41515,17.09096,16.86927,0.07362017202898549
19.45198,18.17891,17.49971,17.10288,16.889979999999998,0.11288261355279502
20.4943,18.75055,17.58687,17.13596,16.81521,0.17102189955627706
18.54399,17.09998,16.41519,16.044,15.73425,0.0737795554
19.9881,18.1856,17.25254,16.74597,16.369229999999998,0.11732563289011436
20.04269,18.78118,17.9067,17.43991,17.12434,0.16046497999999998
17.72374,16.72564,16.42911,16.18384,16.05145,0.0443498
20.94538,18.66944,17.23793,16.65703,16.30534,0.21162781666666666
18.6575,17.51154,16.93475,16.54945,16.32358,0.07579429380952381
20.85954,18.91749,17.57914,17.09439,16.7193,0.1935627382142857
19.05181,18.02917,17.70429,17.453139999999998,17.31188,0.08021115333333334
20.69715,18.66239,17.5434,17.09187,16.74235,0.1479250944108669
20.09482,18.32906,17.29849,16.89507,16.562820000000002,0.13813437382478633
19.00352,18.06614,17.7393,17.55692,17.49935,0.07349256
18.71777,17.52388,17.13966,16.87439,16.73519,0.05985492902777778
18.86067,17.61644,16.98556,16.59591,16.3634,0.07262229666666667
19.24942,18.12036,17.76641,17.58126,17.4763,0.051453959999999986
19.79644,18.07957,17.18723,16.753079999999994,16.45449,0.11084456619615539
19.50724,17.68114,16.71807,16.25421,15.9211,0.09783475632070707
19.92278,17.84354,16.75036,16.319229999999994,15.93796,0.134639018015873
18.25677,16.32699,15.39219,14.93702,14.530729999999998,0.06199224733333333
19.1466,17.34633,16.428729999999998,16.00665,15.63761,0.06917016186507936
18.68057,16.89715,15.96506,15.53791,15.15764,0.07111068561794871
19.3855,17.51623,16.51453,16.05986,15.68911,0.08795176953174605
20.05581,18.34484,17.516460000000002,17.09398,16.73945,0.09837032118686868
20.09656,18.56691,17.774820000000005,17.30544,16.98409,0.11712210444642857
18.20927,16.46269,15.59209,15.14115,14.80318,0.06007718799999999
18.14844,16.56397,15.86351,15.55519,15.31586,0.053342420833333334
18.25313,17.07291,16.6841,16.48956,16.35752,0.04931150000000001
18.35016,16.835379999999994,16.118479999999998,15.729020000000002,15.472029999999998,0.054733805233333335
19.72413,18.00001,17.11285,16.6432,16.3029,0.09635995163722683
19.96131,18.24265,17.14954,16.64827,16.35361,0.14326729011233658
19.97127,18.23895,17.336660000000002,17.02078,16.75518,0.09241984888888889
20.14892,18.4,17.58222,17.14091,16.81308,0.09828570074242425
19.56761,18.41911,17.67694,17.3652,17.13371,0.1277840023076923
19.52575,18.27403,17.55806,17.122320000000002,16.85528,0.1142851774404762
20.54113,18.5928,17.53874,17.06622,16.73534,0.13958277653846154
20.36756,18.06444,16.98714,16.49244,16.174120000000002,0.12550490563988095
20.81227,18.8276,17.72342,17.19954,16.82582,0.15796947348484847
20.21687,18.31318,17.343239999999998,16.906,16.7107,0.10211027255555556
19.10321,17.84381,17.22404,16.85374,16.63407,0.08414257076398254
20.11242,18.10312,16.94825,16.4481,16.10527,0.1452152831111111
16.56598,15.19278,14.48688,14.11026,13.84237,0.02741169
20.03622,18.37455,17.51181,17.03934,16.74662,0.10873939785353534
19.32687,17.91095,17.29138,16.94044,16.68178,0.09078107625928855
19.00314,17.95039,17.48542,17.24096,17.05769,0.08196659899999999
20.34678,18.72028,17.72416,17.22174,16.86954,0.1370620783333333
19.30165,17.453229999999998,16.45252,15.965470000000002,15.56266,0.0910611974484127
18.58141,16.946920000000002,16.169439999999998,15.73248,15.454,0.0701118307846154
19.93382,18.05179,17.10399,16.69347,16.37095,0.09521769752948872
19.46205,18.07784,17.37359,16.90672,16.651220000000002,0.10462900701978375
19.2963,17.55,16.67011,16.25755,15.92773,0.07752443014538239
19.12181,17.23198,16.21708,15.6724,15.2597,0.08460730850000002
19.52137,18.14882,17.411089999999998,17.01512,16.76823,0.11472790683862433
18.81509,17.80047,17.365879999999994,17.082420000000006,17.03227,0.07461689666666667
20.76701,18.75942,17.41574,16.880679999999998,16.52652,0.1746556085714286
19.89037,17.95684,16.99685,16.575979999999998,16.23153,0.10865643750634142
19.58218,18.43493,17.51586,17.0439,16.7569,0.1679644223076923
18.76658,16.84615,15.86945,15.38301,14.991270000000002,0.0780005720111111
20.418570000000006,18.54242,17.65294,17.22949,16.94059,0.11226957099816848
18.53151,17.43293,16.91072,16.57469,16.39428,0.06024869000000001
19.43373,18.18223,17.42212,17.05035,16.78094,0.12315335355279503
